,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
321,0.0819418,6.391343677031223,1.4974944925324394,0.3191874032504387,0.0
322,0.0995238,8.531143929776349,1.7825625741164828,0.37765684693692947,0.0
323,0.0540483,3.6985557212196056,1.0173902031335729,0.20448665938988597,0.0
324,0.0940115,6.741626024503667,1.7188138542564246,0.3470497567153643,0.0
325,0.0563965,2.118593301448641,1.0774264496574517,0.21657185402423806,0.0
326,0.183467,5.678922243935091,3.385696595250508,0.6612863545049379,0.0
327,0.122915,3.903757143777881,2.3098340249774054,0.45066793023703156,0.0
328,0.0675234,2.544878163752017,1.282818024253558,0.26204836809684195,0.0
329,0.0969969,4.6201324213909345,1.8088825384333376,0.3640031487107649,0.0
330,0.120793,6.591748238948313,2.212003623699104,0.43775843372149836,0.0
331,0.222091,6.423854677452773,4.0736210350436295,0.7933624100092942,0.0
332,0.147094,4.917470163100774,2.7366825215124067,0.5291565721909848,0.0
333,0.112825,3.7500669309926025,2.394947125393088,0.39764720418141053,0.0
334,0.0736877,2.359108331046343,1.590900828621372,0.25106618855252805,0.0
335,0.0314075,1.9016868147064798,0.6814065169211148,0.10839879726803758,0.0
336,0.359636,20.500546707930233,6.560506372816427,1.0936241328127352,0.0
337,0.0866458,4.910657019802514,1.8227249774260486,0.29411345357011953,0.0
338,0.135009,5.700548769373043,2.813682005057288,0.4578545342133111,0.0
339,0.0952263,5.628293600422936,1.9899355965064984,0.32396454265571606,0.0
340,0.0563441,3.4017772112319307,1.2021968682213782,0.19580175148955448,0.0
341,0.0803908,7.198557418298222,1.6467919138388964,0.2722651703936947,0.0
342,0.255762,7.718914503307744,5.22163823411276,0.8641303683572801,0.0
343,0.175616,9.310220932847265,3.526211361653395,0.6011852848875492,0.0
344,0.123396,4.393822634348993,2.602416588629282,0.4346799862243671,0.0
345,0.130432,4.649449688826422,2.7436883540581505,0.45529803900784316,0.0
346,0.096327,3.890743293935543,2.043526359930553,0.33130168046153585,0.0
347,0.0395413,3.5411947798443606,0.8418089925701366,0.14290416502369396,0.0
348,0.0374441,4.1474181361204785,0.7938293767046929,0.1344108238394881,0.0
349,0.26147,9.48719501318358,5.305445949161708,0.7494729827740656,1.0
350,0.136894,5.8095707981208164,2.876287546099377,0.40268351640304445,1.0
351,0.234915,7.5003530963006355,4.84656938820882,0.68365055020071,1.0
352,0.183864,14.829933693589695,3.656397808233507,0.47770056545677164,1.0
353,0.147431,22.90705446030197,2.8033461642216224,0.3635681013570178,1.0
354,0.273928,19.313824192943635,5.371029014166268,0.6701436256371665,1.0
355,0.0300835,1.643602986837891,0.5590398262540077,0.13836989826900492,1.0
356,0.35062,17.550680051402438,5.726319102417008,1.2617629747224868,1.0
357,0.403947,17.47419335192589,6.528162559815321,1.5143604195107656,1.0
358,0.0961558,9.544180858441592,1.6769108219273647,0.3969093338820784,1.0
