,t(ms),V(mV) Spine Head - M,V(mV) Spine Head - lb,V(mV) Spine Head - ub,V(mV) Dendritic shaft - M,V(mV) Dendritic shaft - lb,V(mV) Dendritic shaft - ub,V(mV) Soma - M,V(mV) Soma - lb,V(mV) Soma - ub
7102,235.10000000000002,-69.99966203990925,-69.99981894766347,-69.99940763525545,-69.99982762622871,-69.99991342636713,-69.99964485674552,-69.99994684167939,-69.99997243227095,-69.99989484081587
7103,235.15000000000003,-69.99966204337588,-69.9998189522437,-69.99940763886937,-69.99982762663132,-69.99991342694818,-69.99964486179917,-69.99994684216847,-69.99997243295378,-69.99989484167013
7104,235.20000000000005,-69.99966204683233,-69.99981895681047,-69.99940764247268,-69.99982762703274,-69.99991342752755,-69.99964486683798,-69.99994684265612,-69.99997243363461,-69.99989484252188
7105,235.25,-69.99966205027863,-69.99981896136383,-69.9994076460654,-69.999827627433,-69.99991342810519,-69.999644871862,-69.99994684314233,-69.99997243431345,-69.99989484337114
7106,235.3,-69.99966205371481,-69.99981896590383,-69.99940764964757,-69.99982762783209,-69.99991342868114,-69.99964487687127,-69.99994684362711,-69.99997243499028,-69.99989484421789
7107,235.35000000000002,-69.9996620571409,-69.9998189704305,-69.99940765321922,-69.99982762823,-69.9999134292554,-69.99964488186582,-69.99994684411048,-69.99997243566514,-69.99989484506216
7108,235.40000000000003,-69.99966206055693,-69.99981897494386,-69.99940765678038,-69.99982762862673,-69.99991342982798,-69.99964488684572,-69.99994684459243,-69.99997243633801,-69.99989484590395
7109,235.45000000000005,-69.99966206396292,-69.99981897944397,-69.99940766033109,-69.9998276290223,-69.99991343039888,-69.99964489181097,-69.99994684507296,-69.9999724370089,-69.99989484674327
7110,235.5,-69.99966206735891,-69.99981898393087,-69.99940766387137,-69.99982762941671,-69.9999134309681,-69.99964489676165,-69.99994684555207,-69.99997243767783,-69.99989484758012
7111,235.55,-69.99966207074493,-69.9998189884046,-69.99940766740124,-69.99982762980997,-69.99991343153566,-69.9996449016978,-69.99994684602979,-69.99997243834478,-69.99989484841453
7112,235.60000000000002,-69.999662074121,-69.99981899286517,-69.99940767092076,-69.99982763020206,-69.99991343210154,-69.99964490661945,-69.99994684650609,-69.99997243900978,-69.99989484924647
7113,235.65000000000003,-69.99966207748717,-69.99981899731266,-69.99940767442993,-69.99982763059302,-69.99991343266576,-69.99964491152664,-69.999946846981,-69.99997243967283,-69.99989485007598
7114,235.70000000000005,-69.99966208084345,-69.99981900174708,-69.9994076779288,-69.99982763098281,-69.99991343322833,-69.99964491641943,-69.99994684745452,-69.99997244033393,-69.99989485090305
7115,235.75,-69.99966208418986,-69.9998190061685,-69.99940768141741,-69.99982763137146,-69.99991343378923,-69.99964492129784,-69.99994684792665,-69.99997244099309,-69.99989485172769
7116,235.8,-69.99966208752646,-69.99981901057691,-69.99940768489576,-69.99982763175898,-69.9999134343485,-69.99964492616193,-69.99994684839739,-69.99997244165031,-69.9998948525499
7117,235.85000000000002,-69.99966209085325,-69.99981901497239,-69.99940768836389,-69.99982763214534,-69.99991343490612,-69.99964493101174,-69.99994684886674,-69.9999724423056,-69.99989485336971
7118,235.90000000000003,-69.99966209417028,-69.99981901935496,-69.99940769182184,-69.99982763253058,-69.9999134354621,-69.99964493584731,-69.99994684933472,-69.99997244295898,-69.9998948541871
7119,235.95000000000005,-69.99966209747755,-69.99981902372465,-69.99940769526964,-69.99982763291469,-69.99991343601646,-69.99964494066869,-69.99994684980132,-69.99997244361043,-69.9998948550021
7120,236.0,-69.99966210077513,-69.99981902808152,-69.99940769870732,-69.99982763329767,-69.99991343656917,-69.9996449454759,-69.99994685026655,-69.99997244425997,-69.9998948558147
7121,236.05,-69.999662104063,-69.99981903242558,-69.9994077021349,-69.99982763367952,-69.99991343712028,-69.99964495026899,-69.99994685073041,-69.9999724449076,-69.99989485662492
7122,236.10000000000002,-69.99966210734124,-69.99981903675689,-69.99940770555241,-69.99982763406025,-69.99991343766976,-69.999644955048,-69.99994685119292,-69.99997244555333,-69.99989485743275
7123,236.15000000000003,-69.99966211060985,-69.99981904107548,-69.9994077089599,-69.99982763443987,-69.99991343821763,-69.99964495981298,-69.99994685165406,-69.99997244619716,-69.99989485823822
7124,236.20000000000005,-69.99966211386885,-69.9998190453814,-69.99940771235735,-69.99982763481837,-69.99991343876388,-69.99964496456397,-69.99994685211385,-69.99997244683911,-69.99989485904132
7125,236.25,-69.99966211711828,-69.99981904967467,-69.99940771574485,-69.99982763519576,-69.99991343930854,-69.99964496930102,-69.9999468525723,-69.99997244747917,-69.99989485984206
7126,236.3,-69.99966212035817,-69.99981905395532,-69.99940771912239,-69.99982763557205,-69.9999134398516,-69.99964497402415,-69.99994685302939,-69.99997244811735,-69.99989486064045
7127,236.35000000000002,-69.99966212358855,-69.99981905822341,-69.99940772249002,-69.99982763594723,-69.99991344039306,-69.9996449787334,-69.99994685348514,-69.99997244875365,-69.9998948614365
7128,236.40000000000003,-69.99966212680944,-69.99981906247896,-69.99940772584775,-69.9998276363213,-69.99991344093293,-69.99964498342882,-69.99994685393955,-69.9999724493881,-69.9998948622302
7129,236.45000000000005,-69.99966213002087,-69.99981906672203,-69.99940772919562,-69.99982763669428,-69.99991344147121,-69.99964498811048,-69.99994685439263,-69.99997245002068,-69.99989486302158
7130,236.5,-69.99966213322287,-69.99981907095263,-69.99940773253367,-69.99982763706615,-69.99991344200791,-69.99964499277836,-69.99994685484438,-69.9999724506514,-69.99989486381064
7131,236.55,-69.99966213641547,-69.99981907517079,-69.99940773586191,-69.99982763743694,-69.99991344254305,-69.99964499743254,-69.99994685529481,-69.99997245128026,-69.99989486459738
7132,236.60000000000002,-69.99966213959868,-69.99981907937658,-69.99940773918037,-69.99982763780663,-69.99991344307661,-69.99964500207307,-69.9999468557439,-69.99997245190728,-69.9998948653818
7133,236.65000000000003,-69.99966214277255,-69.99981908357002,-69.99940774248908,-69.99982763817525,-69.99991344360859,-69.99964500669996,-69.99994685619168,-69.99997245253246,-69.99989486616393
7134,236.70000000000005,-69.99966214604305,-69.99981908775113,-69.99940774578809,-69.99982763854278,-69.99991344413903,-69.99964501131326,-69.99994685663815,-69.9999724531558,-69.99989486694375
7135,236.75,-69.99966214930868,-69.99981909191997,-69.9994077490774,-69.99982763890924,-69.9999134446679,-69.99964501591302,-69.9999468570833,-69.99997245377732,-69.99989486772128
7136,236.8,-69.9996621525647,-69.99981909607658,-69.99940775235707,-69.99982763927461,-69.9999134451952,-69.99964502049927,-69.99994685752715,-69.99997245439701,-69.99989486849653
7137,236.85000000000002,-69.99966215581117,-69.99981910022098,-69.99940775562709,-69.99982763963891,-69.99991344572098,-69.99964502507206,-69.99994685796969,-69.99997245501487,-69.9998948692695
7138,236.90000000000003,-69.9996621590481,-69.9998191043532,-69.99940775888751,-69.99982764000214,-69.9999134462452,-69.99964502963141,-69.99994685841094,-69.99997245563092,-69.99989487004021
7139,236.95000000000005,-69.99966216227553,-69.99981910847329,-69.99940776213836,-69.9998276403643,-69.99991344676789,-69.99964503417736,-69.99994685885089,-69.99997245624517,-69.99989487080865
7140,237.0,-69.99966216549348,-69.99981911258128,-69.99940776537966,-69.99982764072541,-69.99991344728903,-69.99964503870999,-69.99994685928955,-69.99997245685762,-69.99989487157484
7141,237.05,-69.99966216870197,-69.9998191166772,-69.99940776861143,-69.99982764108546,-69.99991344780865,-69.99964504322928,-69.99994685972692,-69.99997245746826,-69.99989487233877
7142,237.10000000000002,-69.99966217190105,-69.9998191207611,-69.99940777183372,-69.99982764144444,-69.99991344832675,-69.99964504773531,-69.999946860163,-69.99997245807711,-69.99989487310046
7143,237.15000000000003,-69.99966217509073,-69.99981912483301,-69.99940777504655,-69.99982764180237,-69.99991344884332,-69.99964505222812,-69.9999468605978,-69.99997245868417,-69.99989487385992
7144,237.20000000000005,-69.99966217827105,-69.99981912889295,-69.99940777824993,-69.99982764299475,-69.99991344935837,-69.99964505670772,-69.99994686103133,-69.99997245928945,-69.99989487461714
7145,237.25,-69.99966218144203,-69.99981913294097,-69.99940778144392,-69.99982764445087,-69.99991344987191,-69.99964506117418,-69.99994686146358,-69.99997245989296,-69.99989487537214
7146,237.3,-69.9996621846037,-69.99981913697711,-69.99940778462853,-69.99982764590273,-69.99991345038394,-69.99964506562752,-69.99994686189457,-69.99997246049469,-69.99989487612493
7147,237.35000000000002,-69.99966218775607,-69.9998191410014,-69.99940778780378,-69.99982764735032,-69.99991345089447,-69.99964507006777,-69.9999468623243,-69.99997246109464,-69.9998948768755
7148,237.40000000000003,-69.99966219089919,-69.99981914501387,-69.9994077909697,-69.99982764879366,-69.9999134514035,-69.99964507449499,-69.99994686275275,-69.99997246169285,-69.99989487762387
7149,237.45000000000005,-69.99966219403308,-69.99981914901456,-69.99940779412633,-69.99982765023275,-69.99991345191104,-69.99964507890921,-69.99994686317994,-69.99997246228929,-69.99989487837004
7150,237.5,-69.99966219715776,-69.99981915300349,-69.99940779727369,-69.99982765166762,-69.99991345241709,-69.99964508331047,-69.99994686360589,-69.99997246288399,-69.99989487911402
7151,237.55,-69.99966220027328,-69.99981915698072,-69.9994078004118,-69.99982765309828,-69.99991345292165,-69.9996450876988,-69.99994686403058,-69.99997246347694,-69.99989487985582
7152,237.60000000000002,-69.99966220337963,-69.99981916094626,-69.9994078035407,-69.99982765452474,-69.99991345342472,-69.99964509207425,-69.99994686445402,-69.99997246406814,-69.99989488059543
7153,237.65000000000003,-69.99966220647687,-69.99981916490016,-69.99940780666041,-69.999827655947,-69.99991345392633,-69.99964509643684,-69.99994686487622,-69.9999724646576,-69.99989488133288
7154,237.70000000000005,-69.99966220956502,-69.99981916884244,-69.99940780977097,-69.99982765736509,-69.99991345442645,-69.99964510078662,-69.99994686529718,-69.99997246524534,-69.99989488206816
7155,237.75,-69.9996622126441,-69.99981917277316,-69.99940781287239,-69.99982765877901,-69.9999134549251,-69.99964510512363,-69.99994686571691,-69.99997246583135,-69.99989488280129
7156,237.8,-69.99966221571412,-69.99981917669233,-69.9994078159647,-69.99982766018879,-69.9999134554223,-69.99964510944791,-69.9999468661354,-69.99997246641564,-69.99989488353225
7157,237.85000000000002,-69.99966221877514,-69.99981918059997,-69.99940781904793,-69.99982766159442,-69.99991345591803,-69.99964511375948,-69.99994686655266,-69.99997246699822,-69.99989488426107
7158,237.90000000000003,-69.99966222182717,-69.99981918449616,-69.9994078221221,-69.99982766299593,-69.99991345641232,-69.99964511805841,-69.9999468669687,-69.99997246757908,-69.99989488498775
7159,237.95000000000005,-69.99966222487024,-69.9998191883809,-69.99940782518723,-69.99982766439332,-69.99991345690513,-69.9996451223447,-69.99994686738351,-69.99997246815825,-69.9998948857123
7160,238.0,-69.99966222790437,-69.99981919225422,-69.99940782824338,-69.99982766578661,-69.99991345739652,-69.9996451266184,-69.9999468677971,-69.9999724687357,-69.99989488643472
7161,238.05,-69.99966223092957,-69.99981919611619,-69.99940783129055,-69.99982766717581,-69.99991345788645,-69.99964513087956,-69.99994686820949,-69.99997246931147,-69.99989488715501
7162,238.10000000000002,-69.99966223394591,-69.99981919996681,-69.99940783432876,-69.99982766856093,-69.99991345837495,-69.9996451351282,-69.99994686862067,-69.99997246988555,-69.9998948878732
7163,238.15000000000003,-69.99966223695338,-69.99981920380611,-69.99940783735806,-69.99982766994196,-69.99991345886201,-69.99964513936438,-69.99994686903064,-69.99997247045793,-69.99989488858927
7164,238.20000000000005,-69.99966223995203,-69.99981920763415,-69.99940784037847,-69.99982767131895,-69.99991345934764,-69.9996451435881,-69.9999468694394,-69.99997247102864,-69.99989488930323
7165,238.25,-69.99966224294187,-69.99981921145094,-69.99940784338999,-69.99982767269191,-69.99991345983184,-69.99964514779941,-69.99994686984697,-69.99997247159767,-69.99989489001511
7166,238.3,-69.99966224592292,-69.99981921525652,-69.99940784639267,-69.99982767406082,-69.99991346031463,-69.99964515199838,-69.99994687025332,-69.99997247216503,-69.9998948907249
7167,238.35000000000002,-69.99966224889522,-69.99981921905093,-69.99940784938654,-69.99982767542572,-69.999913460796,-69.999645156185,-69.99994687065849,-69.99997247273072,-69.9998948914326
7168,238.40000000000003,-69.9996622518588,-69.9998192228342,-69.99940785237162,-69.99982767678661,-69.99991346127595,-69.99964516035932,-69.99994687106248,-69.99997247329475,-69.99989489213823
7169,238.45000000000005,-69.99966225481366,-69.99981922660636,-69.99940785534793,-69.9998276781435,-69.99991346175449,-69.9996451645214,-69.99994687146527,-69.99997247385713,-69.99989489284178
7170,238.5,-69.99966225775985,-69.99981923036744,-69.9994078583155,-69.9998276794964,-69.99991346223163,-69.99964516867125,-69.99994687186688,-69.99997247441785,-69.99989489354326
7171,238.55,-69.99966226069739,-69.99981923411748,-69.99940786127435,-69.99982768084534,-69.99991346270737,-69.99964517280891,-69.99994687226732,-69.99997247497693,-69.99989489424267
7172,238.60000000000002,-69.99966226362632,-69.9998192378565,-69.99940786422452,-69.99982768219031,-69.99991346318171,-69.99964517693442,-69.99994687266657,-69.99997247553436,-69.99989489494004
7173,238.65000000000003,-69.99966226654662,-69.99981924158455,-69.99940786716601,-69.99982768353134,-69.99991346365465,-69.99964518104782,-69.99994687306466,-69.99997247609016,-69.99989489563536
7174,238.70000000000005,-69.99966226945836,-69.99981924530164,-69.99940787009888,-69.99982768486842,-69.99991346412621,-69.99964518514915,-69.99994687346157,-69.99997247664433,-69.99989489632864
7175,238.75,-69.99966227236155,-69.99981924900781,-69.99940787302313,-69.99982768620157,-69.99991346459639,-69.99964518923842,-69.99994687385731,-69.99997247719686,-69.99989489701989
7176,238.8,-69.99966227525621,-69.9998192527031,-69.9994078759388,-69.99982768753081,-69.99991346506518,-69.99964519331569,-69.9999468742519,-69.99997247774778,-69.9998948977091
7177,238.85000000000002,-69.99966227814237,-69.99981925638755,-69.9994078788459,-69.99982768885616,-69.99991346553259,-69.99964519738099,-69.99994687464533,-69.99997247829708,-69.99989489839629
7178,238.90000000000003,-69.99966228102005,-69.99981926006117,-69.99940788174446,-69.9998276901776,-69.99991346599863,-69.99964520143433,-69.99994687503761,-69.99997247884477,-69.99989489908147
7179,238.95000000000005,-69.99966228388928,-69.999819263724,-69.99940788463451,-69.99982769149517,-69.9999134664633,-69.99964520547579,-69.99994687542873,-69.99997247939085,-69.99989489976463
7180,239.0,-69.99966228675008,-69.99981926737608,-69.99940788751607,-69.99982769280886,-69.99991346692661,-69.99964520950537,-69.99994687581871,-69.99997247993532,-69.99989490044578
7181,239.05,-69.9996622896025,-69.99981927101744,-69.99940789038918,-69.99982769411871,-69.99991346738857,-69.99964521352312,-69.99994687620753,-69.99997248047819,-69.99989490112493
7182,239.10000000000002,-69.99966229244652,-69.9998192746481,-69.99940789325383,-69.9998276954247,-69.99991346784915,-69.99964521752908,-69.99994687659522,-69.99997248101947,-69.9998949018021
7183,239.15000000000003,-69.99966229528219,-69.9998192782681,-69.99940789611009,-69.99982769672685,-69.99991346830839,-69.99964522152327,-69.99994687698177,-69.99997248155915,-69.99989490247727
7184,239.20000000000005,-69.99966229810954,-69.99981928187746,-69.99940789895795,-69.99982769802519,-69.99991346876628,-69.99964522550573,-69.99994687736718,-69.99997248209726,-69.99989490315045
7185,239.25,-69.99966230092859,-69.99981928547624,-69.99940790179745,-69.99982769931971,-69.99991346922283,-69.99964522947649,-69.99994687775146,-69.9999724826338,-69.99989490382166
7186,239.3,-69.99966230373936,-69.99981928906443,-69.99940790462861,-69.99982770061042,-69.99991346967803,-69.9996452334356,-69.99994687813461,-69.99997248316875,-69.99989490449089
7187,239.35000000000002,-69.99966230654188,-69.9998192926421,-69.99940790745146,-69.99982770189736,-69.9999134701319,-69.99964523738308,-69.99994687851664,-69.99997248370212,-69.99989490515816
7188,239.40000000000003,-69.99966230933616,-69.99981929620925,-69.99940791026602,-69.9998277031805,-69.99991347058443,-69.99964524131896,-69.99994687889755,-69.99997248423394,-69.99989490582347
7189,239.45000000000005,-69.99966231212224,-69.99981929976593,-69.9994079130723,-69.99982770445989,-69.99991347103564,-69.99964524524329,-69.99994687927733,-69.99997248476419,-69.99989490648683
7190,239.5,-69.99966231490014,-69.99981930331218,-69.99940791587035,-69.99982770573551,-69.99991347148553,-69.99964524915609,-69.99994687965601,-69.99997248529289,-69.99989490714825
7191,239.55,-69.99966231766987,-69.999819306848,-69.99940791866018,-69.99982770700738,-69.99991347193408,-69.99964525305741,-69.99994688003356,-69.99997248582002,-69.99989490780771
7192,239.60000000000002,-69.99966232043147,-69.99981931037344,-69.99940792144182,-69.99982770827553,-69.99991347238132,-69.99964525694726,-69.99994688041001,-69.99997248634563,-69.99989490846525
7193,239.65000000000003,-69.99966232318496,-69.99981931388852,-69.99940792421529,-69.99982770953996,-69.99991347282726,-69.9996452608257,-69.99994688078536,-69.99997248686968,-69.99989490912085
7194,239.70000000000005,-69.99966232593036,-69.99981931739329,-69.99940792698061,-69.99982771080066,-69.99991347327187,-69.99964526469275,-69.9999468811596,-69.9999724873922,-69.99989490977453
7195,239.75,-69.99966232866771,-69.99981932088775,-69.99940792973781,-69.99982771205767,-69.99991347371518,-69.99964526854843,-69.99994688153275,-69.99997248791318,-69.99989491042628
